name,latitude,longitude,mapUrl,website
Everson Royce Bar,34.0343882,-118.2325867,https://www.google.com/maps/search/Everson+Royce+Bar,+1936+East+7th+Street,+Los+Angeles/@34.0343882,-118.2325867,https://www.erbla.com/
Fish Cheeks,40.725709,-73.992682,https://www.google.com/maps/search/Fish+Cheeks,+55+Bond+Street,+New+York/@40.725709,-73.992682,https://www.fishcheeksnyc.com/
Franks Wine Bar,40.6771779,-73.9981627,https://www.google.com/maps/search/Franks+Wine+Bar,+465+Court+Street,+Brooklyn/@40.6771779,-73.9981627,https://frankswinebar.com/
Galit,41.9262961,-87.6494903,https://www.google.com/maps/search/Galit,+2429+North+Lincoln+Avenue,+Chicago/@41.9262961,-87.6494903,https://www.galitrestaurant.com/
HaSalon NYC,40.7644724,-73.9922104,https://www.google.com/maps/search/HaSalon+NYC,+735+10th+Ave,+New+York/@40.7644724,-73.9922104,https://www.hasalonnyc.com/
Homestead on The Roof,41.8961175,-87.675648,https://www.google.com/maps/search/Homestead+on+The+Roof,+1924+West+Chicago+Avenue,+Chicago/@41.8961175,-87.675648,http://www.homesteadontheroof.com/
Jackie,38.8714226,-77.0064317,https://www.google.com/maps/search/Jackie,+79+Potomac+Ave+SE,+Washington/@38.8714226,-77.0064317,https://www.jackiedc.com/
Jaguar Sun,25.7778084,-80.1897936,https://www.google.com/maps/search/Jaguar+Sun,+230+NE+4th+St,+Miami/@25.7778084,-80.1897936,https://jaguarsunmia.com/
Jeju Noodle Bar,40.7329889,-74.0073417,https://www.google.com/maps/search/Jeju+Noodle+Bar,+679+Greenwich+Street,+New+York/@40.7329889,-74.0073417,https://www.jejunoodlebar.com/
Little Jacks Tavern,32.798849,-79.9466203,https://www.google.com/maps/search/Little+Jacks+Tavern,+710+King+Street,+Charleston/@32.798849,-79.9466203,https://littlejackstavern.com/
Lonesome Rose,41.9196163,-87.6970726,https://www.google.com/maps/search/Lonesome+Rose,+2101+N+California+Avenue,+Chicago/@41.9196163,-87.6970726,https://www.lonesomerose.com/
Loring Place,40.7329277,-73.9975837,https://www.google.com/maps/search/Loring+Place,+21+West+8th+Street,+New+York/@40.7329277,-73.9975837,https://www.loringplacenyc.com/
Macchialina,25.7785838,-80.1410784,https://www.google.com/maps/search/Macchialina,+820+Alton+Road,+Miami/@25.7785838,-80.1410784,https://www.macchialina.com/
Maison Yaki,40.6774893,-73.9691419,https://www.google.com/maps/search/Maison+Yaki,+626+Vanderbilt+Ave,+Brooklyn/@40.6774893,-73.9691419,http://www.maisonyaki.com/
Margot LA,34.0273577,-118.3872172,https://www.google.com/maps/search/Margot+LA,+8820+washington+blvd.%2C+suite+301,+Culver+City/@34.0273577,-118.3872172,https://www.margot.la/
Mi Tocaya Antojería,41.9288865,-87.6976843,https://www.google.com/maps/search/Mi+Tocaya+Antojer%C3%ADa,+2800+West+Logan+Boulevard,+Chicago/@41.9288865,-87.6976843,https://www.mitocaya.com/
One White Street Restaurant,40.7192639,-74.0059523,https://www.google.com/maps/search/One+White+Street+Restaurant,+1+White+St,+New+York/@40.7192639,-74.0059523,https://www.onewhitestreetnyc.com/
Orfano,42.3437557,-71.1017911,https://www.google.com/maps/search/Orfano,+188+Brookline+Avenue,+Boston/@42.3437557,-71.1017911,https://www.orfanoboston.com/
Quality Italian,40.7645133,-73.9768271,https://www.google.com/maps/search/Quality+Italian,+57+W+57th+St,+New+York/@40.7645133,-73.9768271,https://www.qualityitalian.com/
Quality Meats,40.7650085,-73.9761481,https://www.google.com/maps/search/Quality+Meats,+57+W+58th+St+Frnt+1,+New+York/@40.7650085,-73.9761481,https://www.qualitymeatsnyc.com/
Raines Law Room,40.7387132,-73.9946006,https://www.google.com/maps/search/Raines+Law+Room,+48+West+17th+Street,+New+York/@40.7387132,-73.9946006,https://www.raineslawroom.com/
Rochambeau,42.3482041,-71.0833693,https://www.google.com/maps/search/Rochambeau,+900+Boylston+Street,+Boston/@42.3482041,-71.0833693,https://www.rochambeauboston.com/
Roots Pizza - South Loop,41.8724667,-87.6293611,https://www.google.com/maps/search/Roots+Pizza+-+South+Loop,+744+South+Dearborn+Street,+Chicago/@41.8724667,-87.6293611,https://www.rootspizza.com/
Rosemary's,40.7348368,-73.9998009,https://www.google.com/maps/search/Rosemary%27s,+18+Greenwich+Avenue,+New+York/@40.7348368,-73.9998009,https://www.rosemarysnyc.com/
Rosemary's East,40.7350189,-73.9793814,https://www.google.com/maps/search/Rosemary%27s+East,+350+1st+Ave,+New+York/@40.7350189,-73.9793814,https://www.rosemarysnyc.com/location/rosemarys-east/
Saint Theo's,40.7337333,-74.0046953,https://www.google.com/maps/search/Saint+Theo%27s,+340+Bleecker+St,+New+York/@40.7337333,-74.0046953,https://www.sainttheos.com/
San Morello,42.3343417,-83.0485343,https://www.google.com/maps/search/San+Morello,+1400+woodward+ave,+Detroit/@42.3343417,-83.0485343,https://www.sanmorello.com/
Scampo,42.3619267,-71.0703974,https://www.google.com/maps/search/Scampo,+215+Charles+Street,+Boston/@42.3619267,-71.0703974,https://www.scampoboston.com/
